sentiment,message,tweetid
2,"RT @rtpetr: The major US TV networks covered climate change for a grand total of 50 minutes last year—combined

https://t.co/lxdDFCVWAH",852467700257484800
2,@ILRI Johanna Lindahl presentation on Rift Valley fever emphasises the role of emerging diseases and climate change https://t.co/JwkV74uqFV,796746601305952260
-1,RT @barrettmanor: Remember when all the climate change experts warned that winters would be WARMER and snowfall would DECREASE? â€“ https://tâ€¦,953848136891383808
1,@ColinHazelden The only record on climate change is record low amounts of sea ice since records began. Shameful from ITV,956176275722375168
2,Graham Blasts His Own Party for Ignoring Global Warming Threats http://t.co/afDheRykWJ http://t.co/kx2kYV9K0E,608816174059671552
1,SCIENCE MATTERS: Large dams fail on climate change and Indigenous rights https://t.co/dlzU8yW7fx,959478473176752128
0,RT @RubenBaetens: Bij kernenergie staat de 'fat tail' van climate change tegenover de 'fat tail' van nucleaire veiligheid. Wie er in slaagtâ€¦,959164887397294084
2,RT @FilmLadLdn: G7 leaders blame US for failure to reach climate change agreement in unusually frank statement https://t.co/Rvr5Z1HN0M,868472032480161794
1,"RT @ActOnClimateVic: With the Federal Coalition failing to act climate change, we need more leadership from Victoria! @DanielAndrewsMP @Lilâ€¦",957127366517587968
1,"Human beings are responsible for climate change.'

Not just 'human beings,' but particular human beings. Hint: not indigenous ones.",941784909659693056
1,tfw the new governing party actually has a detailed policy position on climate change @walabor #wapol https://t.co/hGfwiQAO4w,840822327076106240
0,"RT @PierreMenard: Every time I walk into a mens$q$ room and see piss all over everything I$q$m like $q$yeah, no one$q$s doing shit about global war…",610306079445123072
0,RT @Arron_banks: The poor pay for climate change via taxes on energy that hit them the hardest because it represents more of their i…,931919201425555463
1,"RT @dumbassgenius: Sitting on the Dock of the Bay, Three Feet Underwater
(Thanks, climate change)
#PastTenseSongs @midnight https://t.co/v4…",844749900919189504
0,kiwinsn: cnnbrk: Judge orders ExxonMobil to turn over 40 years of climate change research. https://t.co/oBYGuFSIGA https://t.co/nMhp7g3g2r,819588040465248256
0,"RT @bio_diverse: Since 2002, the media coverage of climate change has been 8x greater than the coverage for #biodiversity! Why? What…",940911666283405312
1,"@AnnCoulter
climate change deniers at the top are awfully chummy with big oil and coal though
surely that's just a coincidence though
��",846121590077181952
0,"RT @Idealist_Cynic: At Bonn, Fijian Govt told the world it needs 4.5 billion USD over the next decade to combat climate change. But hey…",932551385752719360
0,#Pakistani #Women #Pakistan #Climatechange #training Training course on climate change concludes https://t.co/VqVN8Rd86l,697520465397452800
2,RT @liamstack: Trump asked the Department of Energy for the names of every employee who has been to climate change conferences https://t.co…,807488076259921920
1,"RT @TuffsNotEnuff: Breitbart's resident global warming denier, Lee Stranahan, promoted to Russia's 'Sputnik' propaganda op. https://t.co/8H…",868936289999097856
1,"How well is Ontario fighting climate change? It's doing a good job but there's still a lot more to do, says the... https://t.co/01TawPE7p3",958001332392210433
1,Bill Nye is roasting Trump so hard that he finally might believe in climate change #billbillbillbill,799059302854049796
1,RT @tveitdal: US top organization for meteorology refute EPA Administrator’s recent comments on the role of CO2 in climate change…,841521724164304900
0,"RT @_MiteshPatel: You make it sound like @BarackObama is India$q$s president.

Delete this tweet for god$q$s sake. https://t.co/X85lYEcoR3",722160531495337984
-1,First two paragraphs are loaded with bullshit about climate change and forced carbon tax.. this government has got… https://t.co/KoEgsFZLGf,815333591794282496
0,@HuffPostPol Damn global warming.,898510550648467456
1,RT @GwitchinKris: “We know we can get our resources to market more safely and responsibly while meeting our climate change goals.” -…,931573151410147329
1,RT @SenatorHassan: We need an Energy Sec. who will fight climate change &amp; build a cleaner energy future. That's why I voted NO on Rick…,837409907154378752
0,@ZanBizar daarom is @GerritHiemstra zo overtuigd van man made climate change: hij is de man die dat allemaal regelt.,962540690038194178
1,"RT @CarlSpoerer2018: @RepShimkus is weak on climate change, weak on the environment. We need a representative that doesn't deny science. Weâ€¦",953105770517811200
1,Application of statistical method shows promise mitigating climate change effects on pine https://t.co/pVonoR7jMq #science #health,855430035813138432
0,"RT @Salvesayson: Youâ€™re so hot, you must be the cause for global warming. @lynieg88 @lovers_feelings @wengcookie @jophie30 #ALDUBBusyBibis",953115043503095808
1,A New Material Could Make Storing Our Carbon A Viable Way To Stave Off Global Warming: Capturing carbon dioxide… http://t.co/ITS1RGadOG,602040787501600769
-1,@WashTimes the religion of global warming with every weather event viewed thro that lens. Scientist manipulating data! Discredit other scien,841480534685601792
1,"RT @Princeton: A new study finds that if climate change isn't curbed, increased precipitation could overload waterways w/ nitrogen. https:/…",892442929570226177
2,"RT @postgreen: Record-breaking climate events all over the world are being shaped by global warming, scientists find https://t.co/b2j7Rve803",856587215744503809
0,RT @tomborelli: Guess How Many Miles  Academics Traveled 2 a 1-Hour Climate Change Meeting? http://t.co/qYZ6fdPwD0 @deneenborelli http://t.…,651507940457844736
2,RT @latimes: UCSD scientists worry Trump could supress climate change data https://t.co/vhTEZbadUh https://t.co/0I71V4BaPl,841228141754433541
-1,RT @KenDiesel: I notice the same people telling us that manmade climate change is a fact are also telling us men can be women. #StepsToReve…,845735425176154115
2,"Recent cold snap can't be blamed on climate change, study finds | CBC News https://t.co/f8VYH6byFT âžœâ€¦ https://t.co/vh7KQf9J1m",954697638200438786
2,Trump to roll back use of climate change in policy reviews: source https://t.co/eZiTGnfmAO https://t.co/os04EXfHjy,841782332621111296
-1,@DisavowTrump16 @RussWhitworth Don't think I'll retweet.  Have nothing in common with global warming fanatics.,833187763566448640
0,House Science Committee just tweeted Breitbart article to 'disprove' anthropogenic global warming. @LamarSmithTX21… https://t.co/NDc42hF7Bl,804409472974200836
1,RT @ScheuerJo: Time to act: Poll Finds Global Consensus on a Need to Tackle Climate Change @UNDP #COP21 #climatechange  https://t.co/y0lZm3…,662549975621083136
1,Why am I freezing in the middle of May when climate change isn't real @realDonaldTrump,861407921833467904
-1,RT @flhuxtable: We now have statists seeking to prosecute $q$climate change deniers.$q$ This is an attempted giant step to totalitarianism: jai…,730772554772709376
0,"RT @LarrySchweikart: Movie goers---or, more appropriately, non-goers---say 'screw global warming' movies.

https://t.co/Sv8SIXXzeJ",947939699209003009
1,Set de fotos: punk-arts: Powerful Street Art That Confronts Climate Change http://t.co/dGHg5JO7QC,615260161817579520
-1,"RT @JasonMcEndoo: Yeah, about that global warming...ðŸ¤” https://t.co/Y4IWqFcWsh",960605130029707264
1,RT @ChristopherNFox: U.S. just signed a document calling #climate change a “serious threat” to the Arctic &amp; noting the need for action http…,863052985705701376
2,Melanesian nations question global responses to climate change - Devex https://t.co/wiQfwzgmYD,839086370446438400
1,RT @WestConnexAG: Cooking the books on climate change policy. Transport industry needs to reduce emissions ie more public transport. https:â€¦,952154102158581762
1,WWF works with Walmart to cut carbon emissions and fight climate change | Stories | WWF https://t.co/bWZTquuc3Z,955574927100469259
1,"RT @michaelianblack: More guns, voting restrictions, climate change denial, Confederate flag defenders... ladies and gentlemen, your 2015 G…",612943872717533184
1,"The #US should take seriously climate change. So far, that hasn$q$t happened. https://t.co/TOMGi0dgeD",709713378088976385
1,RT @SmithsonianMag: Peaches are more frequently being grown in cold-weather climates as climate change affects the viability of crops. http…,878929926254206976
1,RT @qkode: New research exposes the risks of geoengineering to artificially intervene in global warming: It may devastate the…,933993754989543424
1,RT @TheEconomist: What they don’t tell you about climate change https://t.co/kyuuFyELHU,932848801307643904
1,RT @Pinboard: Google treating climate change denialism as just a “point of view” by promoting Breitbart bullshit in search results https://…,845254018800799744
1,#NowReading: Ten Foods That May Disappear Thanks to #Climate Change: https://t.co/n9eyKY8eIg @CIAT_,684674549305204736
0,"RT @JacquelynGill: Today I get to talk with my Paleoecology students about one of my favorite topics (drivers of ice age climate change), pâ€¦",956905778434203648
0,"Y'all can thank me later. I think I just solved the biggest problem in the universe.

I'm not talking about global warming, terror, hollow…",860127908056236032
-1,Told y'all global warming is fake as fuck https://t.co/rkr4uFBYNa,956543212889485313
0,"@tonywestonuk I think Nuclear Winters and near-extinction are a bit risky in fighting global warming, to be honest. :-)",895938841001033729
-1,@cathmckenna As a meteorologist I can tell you that man-made global warming/climate change is PURE BS. Change occurâ€¦ https://t.co/BZ1IK4S8qS,959513301255409664
2,RT @IBTimes: What do storms like #StellaBlizzard say about global warming? https://t.co/tMJrN9WRGx https://t.co/icBTU7qB6A,841663611076526084
2,"RT @ClimateDesk: Bernie Sanders: Yes, climate change is still our biggest national security threat #DemDebate https://t.co/C04ul3fjJu",665740824370515968
1,RT @sherfitch: Sheila Watt-Cloutier on raising awareness about climate change in the Arctic https://t.co/EWR2HK3RwD  Fabulous interview  @R…,828912758854914048
1,Show your support for limiting methane pollution—a major contributor to climate change. https://t.co/WbZajZDMP5 #ActOnClimate,657973834188918784
0,"RT @naretevduorp: American Airlines flight sent 10 to the hospital yesterday due to bazaar turbulence associated with global warming.
https…",894743347042033665
1,RT @artist4ever: Yet the Green Party candidate had no qualms handing our climate change concerns over to the destructor https://t.co/9dydwFÃ¢â‚¬Â¦,798607593669152769
-1,@WMO 'extreme and unusual weather' trends FAKE NEWS. Just ask @EPA &amp; @EPAScottPruitt. SO-CALLED global warming BAD for profits &amp; #MAGA ����.,844169742172803073
2,#TexasFlooding EPA official: government must plan for climate change - Fort Worth Star Telegram - Fort Worth... https://t.co/ctO6UV7DOg,951546206496292869
2,Republican Candidates Slam Obama$q$s Focus On Climate Change - NPR https://t.co/TkzlH4hcoc #climate change - Google News,672018443206569984
0,"RT @JaredWyand: Mon: 'Hey Al, stop by Trump tower &amp; pitch me climate change'

Wed: 'Hey Al, I'm gonna nominate the guy who thinks you're fu…",806582627444649988
1,"And on this day, my instructor decided to show videos about global warming which killed every happy feeling I had about the nice weather 🙃",833753266408325121
